cell_id,family,task,model,seed,explainer,alpha,crc_fraction,crc_test_risk,crc_mean_atom_fraction,naive_fraction,naive_test_risk,random_fraction,crc_minus_naive_fraction,risk_pass,efficiency_pass,oracle_fraction,oracle_calibration_risk,oracle_corrected_risk,oracle_n_calibration_rationale,oracle_test_risk,oracle_test_mean_atom_fraction,oracle_test_median_atom_fraction,oracle_test_precision,oracle_test_iou,oracle_n_test_rationale,excess_grid_fraction,recoverable_efficiency_grid
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,gradinput,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9569520123848,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,gradinput,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9084086740208712,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,gradinput,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8074985489100943,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,ig,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9569520123848,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,ig,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9084086740208712,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gcn__seed2026,bxaic,P,gcn,2026,ig,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8074985489100943,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gcn__seed42,bxaic,P,gcn,42,gradinput,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9665717461886812,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gcn__seed42,bxaic,P,gcn,42,gradinput,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9274815943093282,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gcn__seed42,bxaic,P,gcn,42,gradinput,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8137475244309407,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gcn__seed42,bxaic,P,gcn,42,ig,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9665717461886812,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gcn__seed42,bxaic,P,gcn,42,ig,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9274815943093282,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gcn__seed42,bxaic,P,gcn,42,ig,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8137475244309407,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gin__seed123,bxaic,P,gin,123,gradinput,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9569520123848,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gin__seed123,bxaic,P,gin,123,gradinput,0.1,0.02,0.1128997024857249,0.0365457382575857,0.02,0.1128997024857249,0.9155993798160156,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gin__seed123,bxaic,P,gin,123,gradinput,0.2,0.01,0.1292442981752404,0.0347549874610954,0.01,0.1292442981752404,0.8074985489100943,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gin__seed123,bxaic,P,gin,123,ig,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9569520123848,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gin__seed123,bxaic,P,gin,123,ig,0.1,0.02,0.1128997024857249,0.0365457382575857,0.02,0.1128997024857249,0.9155993798160156,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gin__seed123,bxaic,P,gin,123,ig,0.2,0.01,0.1292442981752404,0.0347549874610954,0.01,0.1292442981752404,0.8074985489100943,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gin__seed2026,bxaic,P,gin,2026,gradinput,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9569520123848,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gin__seed2026,bxaic,P,gin,2026,gradinput,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9084086740208712,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gin__seed2026,bxaic,P,gin,2026,gradinput,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8074985489100943,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gin__seed2026,bxaic,P,gin,2026,ig,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9569520123848,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gin__seed2026,bxaic,P,gin,2026,ig,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9084086740208712,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gin__seed2026,bxaic,P,gin,2026,ig,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8074985489100943,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gin__seed42,bxaic,P,gin,42,gradinput,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9665717461886812,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gin__seed42,bxaic,P,gin,42,gradinput,0.1,0.02,0.1128997024857249,0.0365457382575857,0.02,0.1128997024857249,0.9274815943093282,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gin__seed42,bxaic,P,gin,42,gradinput,0.2,0.01,0.1292442981752404,0.0347549874610954,0.01,0.1292442981752404,0.8137475244309407,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__P__gin__seed42,bxaic,P,gin,42,ig,0.05,0.04,0.0423878015155905,0.0560134724761788,0.04,0.0423878015155905,0.9665717461886812,0.0,True,True,0.04,0.0341657819901172,0.035633615148186935,657,0.04238780151559057,0.0560134724761788,0.05405405405405406,0.7105022850712506,0.6681144835556599,638,0.0,1.0
bxaic__P__gin__seed42,bxaic,P,gin,42,ig,0.1,0.02,0.1097649062474804,0.0365457382575857,0.02,0.1097649062474804,0.9274815943093282,0.0,False,True,0.02,0.09194353263652216,0.09332355766291041,657,0.10976490624748046,0.03654573825758572,0.03333333333333333,0.9612068965517241,0.8514419903042437,638,0.0,1.0
bxaic__P__gin__seed42,bxaic,P,gin,42,ig,0.2,0.01,0.1261095019369959,0.0347549874610954,0.01,0.1261095019369959,0.8137475244309407,0.0,True,True,0.01,0.11390814247381531,0.11525478663418944,657,0.12610950193699597,0.03475498746109547,0.03125,0.9929467084639498,0.8668372065269538,638,0.0,1.0
bxaic__PAINS__gcn__seed123,bxaic,PAINS,gcn,123,gradinput,0.05,0.94,0.041011763462845,0.9576176765857716,0.94,0.041011763462845,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.5399999999999999,0.031594544659420805
bxaic__PAINS__gcn__seed123,bxaic,PAINS,gcn,123,gradinput,0.1,0.89,0.0957696367424396,0.9091218677307265,0.89,0.0957696367424396,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.56,0.03301872852022488
bxaic__PAINS__gcn__seed123,bxaic,PAINS,gcn,123,gradinput,0.2,0.8,0.1956617947862849,0.8149319138164086,0.8,0.1956617947862849,0.8085992408466761,0.0,True,False,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.54,0.015674904750878807
bxaic__PAINS__gcn__seed123,bxaic,PAINS,gcn,123,ig,0.05,0.92,0.0428976273526749,0.9380635432447604,0.92,0.0428976273526749,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.52,0.06746141337573838
bxaic__PAINS__gcn__seed123,bxaic,PAINS,gcn,123,ig,0.1,0.86,0.0886264400404617,0.8782821505199192,0.86,0.0886264400404617,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.53,0.08482129663521289
bxaic__PAINS__gcn__seed123,bxaic,PAINS,gcn,123,ig,0.2,0.73,0.1929290403522624,0.7480814401090432,0.73,0.1929290403522624,0.8085992408466761,0.0,True,True,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.47,0.1432726022831724
bxaic__PAINS__gcn__seed2026,bxaic,PAINS,gcn,2026,gradinput,0.05,0.93,0.046817146911601,0.9485539954456153,0.93,0.046817146911601,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.53,0.04952797901757949
bxaic__PAINS__gcn__seed2026,bxaic,PAINS,gcn,2026,gradinput,0.1,0.88,0.0984274178653966,0.8975096610559893,0.88,0.0984274178653966,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.55,0.05028625122522089
bxaic__PAINS__gcn__seed2026,bxaic,PAINS,gcn,2026,gradinput,0.2,0.79,0.1898926940172476,0.8085992408466761,0.79,0.1898926940172476,0.8085992408466761,0.0,True,False,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.53,0.03390314725549218
bxaic__PAINS__gcn__seed2026,bxaic,PAINS,gcn,2026,ig,0.05,0.9,0.0469790931793556,0.9157370192095664,0.9,0.0469790931793556,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.5,0.10332828209205618
bxaic__PAINS__gcn__seed2026,bxaic,PAINS,gcn,2026,ig,0.1,0.8300000000000001,0.0958013357071782,0.8488238590750994,0.8300000000000001,0.0958013357071782,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.5,0.1366238647502007
bxaic__PAINS__gcn__seed2026,bxaic,PAINS,gcn,2026,ig,0.2,0.72,0.1941034548408181,0.7376837897989358,0.72,0.1941034548408181,0.8085992408466761,0.0,True,True,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.45999999999999996,0.16150084478778576
bxaic__PAINS__gcn__seed42,bxaic,PAINS,gcn,42,gradinput,0.05,0.94,0.0446333737564444,0.9576176765857716,0.94,0.0446333737564444,0.9485539954456153,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.5399999999999999,0.015593716419231449
bxaic__PAINS__gcn__seed42,bxaic,PAINS,gcn,42,gradinput,0.1,0.89,0.0993197759423381,0.9091218677307265,0.89,0.0993197759423381,0.8975096610559893,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.56,0.013232657646771553
bxaic__PAINS__gcn__seed42,bxaic,PAINS,gcn,42,gradinput,0.2,0.81,0.1857484349328107,0.8288222076854092,0.81,0.1857484349328107,0.8085992408466761,0.0,True,False,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.55,-0.0025533377537345628
bxaic__PAINS__gcn__seed42,bxaic,PAINS,gcn,42,ig,0.05,0.94,0.0479667774149113,0.9576176765857716,0.94,0.0479667774149113,0.9485539954456153,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.5399999999999999,0.015593716419231449
bxaic__PAINS__gcn__seed42,bxaic,PAINS,gcn,42,ig,0.1,0.89,0.0973045327452572,0.9091218677307265,0.89,0.0973045327452572,0.8975096610559893,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.56,0.013232657646771553
bxaic__PAINS__gcn__seed42,bxaic,PAINS,gcn,42,ig,0.2,0.77,0.2025901444398695,0.7885640718930422,0.77,0.2025901444398695,0.8085992408466761,0.0,False,True,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.51,0.07035963226471892
bxaic__PAINS__gin__seed123,bxaic,PAINS,gin,123,gradinput,0.05,0.96,0.0476551065659574,0.9776360379657538,0.96,0.0476551065659574,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.5599999999999999,-0.004272324056896983
bxaic__PAINS__gin__seed123,bxaic,PAINS,gin,123,gradinput,0.1,0.94,0.0850178819165395,0.9576176765857716,0.94,0.0850178819165395,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.6099999999999999,-0.05331888500475493
bxaic__PAINS__gin__seed123,bxaic,PAINS,gin,123,gradinput,0.2,0.87,0.1899895921872473,0.888724311517938,0.87,0.1899895921872473,0.8085992408466761,0.0,True,False,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.61,-0.11192279278141458
bxaic__PAINS__gin__seed123,bxaic,PAINS,gin,123,ig,0.05,0.89,0.0487361873799468,0.9091218677307265,0.89,0.0487361873799468,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.49,0.12126171645021507
bxaic__PAINS__gin__seed123,bxaic,PAINS,gin,123,ig,0.1,0.8,0.0977704662515104,0.8149319138164086,0.8,0.0977704662515104,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.47000000000000003,0.1884264328651887
bxaic__PAINS__gin__seed123,bxaic,PAINS,gin,123,ig,0.2,0.62,0.1932415149147892,0.6384061278452975,0.62,0.1932415149147892,0.8085992408466761,0.0,True,True,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.36,0.34378326983391927
bxaic__PAINS__gin__seed2026,bxaic,PAINS,gin,2026,gradinput,0.05,0.97,0.0176816672345375,0.99311715273399,0.97,0.0176816672345375,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.57,-0.022205758415055874
bxaic__PAINS__gin__seed2026,bxaic,PAINS,gin,2026,gradinput,0.1,0.94,0.0838261015186042,0.9576176765857716,0.94,0.0838261015186042,0.9091218677307265,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.6099999999999999,-0.05331888500475493
bxaic__PAINS__gin__seed2026,bxaic,PAINS,gin,2026,gradinput,0.2,0.88,0.1872264465508474,0.8975096610559893,0.88,0.1872264465508474,0.8085992408466761,0.0,True,False,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.62,-0.13015103528602795
bxaic__PAINS__gin__seed2026,bxaic,PAINS,gin,2026,ig,0.05,0.86,0.0461726249976444,0.8782821505199192,0.86,0.0461726249976444,0.9576176765857716,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.45999999999999996,0.17506201952469175
bxaic__PAINS__gin__seed2026,bxaic,PAINS,gin,2026,ig,0.1,0.74,0.0963529289767679,0.75809815428355,0.74,0.0963529289767679,0.9091218677307265,0.0,True,True,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.41,0.2920315690951647
bxaic__PAINS__gin__seed2026,bxaic,PAINS,gin,2026,ig,0.2,0.55,0.1934745148372029,0.5674997794069838,0.55,0.1934745148372029,0.8085992408466761,0.0,True,True,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.29000000000000004,0.47138096736621266
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,gradinput,0.05,0.96,0.0461519215800545,0.9776360379657538,0.96,0.0461519215800545,0.9485539954456153,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.5599999999999999,-0.0208657755652415
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,gradinput,0.1,0.93,0.097590076394263,0.9485539954456153,0.93,0.097590076394263,0.8975096610559893,0.0,True,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.6000000000000001,-0.05725072394988768
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,gradinput,0.2,0.87,0.1891333924625192,0.888724311517938,0.87,0.1891333924625192,0.8085992408466761,0.0,True,False,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.61,-0.11192279278141458
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,ig,0.05,0.93,0.0471564132173496,0.9485539954456153,0.93,0.0471564132173496,0.9485539954456153,0.0,True,False,0.4,0.0466444309362147,0.04723075047438435,1625,0.04595237484568375,0.41477609984134833,0.41379310344827586,0.759077822851711,0.7131254480060274,1644,0.53,0.03382346241146772
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,ig,0.1,0.84,0.10021768040983,0.8573713715364746,0.84,0.10021768040983,0.8975096610559893,0.0,False,False,0.33,0.09700654338737216,0.09756188991665445,1625,0.096300381249768,0.3455370467368918,0.3448275862068966,0.8426985280421067,0.7463981467923387,1644,0.51,0.10133688464259559
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,ig,0.2,0.61,0.1996400810578032,0.628566785665255,0.61,0.1996400810578032,0.8085992408466761,0.0,True,True,0.26,0.19173390312509148,0.1922309917455561,1625,0.1917463801031757,0.2782687393194119,0.2777777777777778,0.9063790826222242,0.7146327025190484,1644,0.35,0.3620115123385326
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,gradinput,0.05,0.93,0.0453607703294851,0.9473877485874485,0.93,0.0453607703294851,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.26,0.09463786657944784
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,gradinput,0.1,0.88,0.0927757386435866,0.8966978540680908,0.88,0.0927757386435866,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.27,0.09531709548402387
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,gradinput,0.2,0.78,0.1937092871626025,0.7971579104548313,0.78,0.1937092871626025,0.807336124194903,0.0,True,True,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.27,0.09193677448013075
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,ig,0.05,0.91,0.0494438178848419,0.9282105650069856,0.91,0.0494438178848419,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.24,0.16428110761179807
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,ig,0.1,0.86,0.097189238292311,0.8772717462941478,0.86,0.097189238292311,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.25,0.1623306439666888
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,ig,0.2,0.77,0.1954818976062163,0.788029965494949,0.77,0.1954818976062163,0.807336124194903,0.0,True,True,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.26,0.1255687457956815
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,0.05,0.94,0.0490932089612864,0.9571779041803892,0.94,0.0490932089612864,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,0.1,0.91,0.0852556938192245,0.9282105650069856,0.9,0.1013330885170764,0.9084471118578896,0.01,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.30000000000000004,-0.005203227239973566
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,0.2,0.8200000000000001,0.1927760969343692,0.8372809697384443,0.8200000000000001,0.1927760969343692,0.807336124194903,0.0,True,False,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.31000000000000005,-0.0425911107820722
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,ig,0.05,0.94,0.0425220287634681,0.9571779041803892,0.94,0.0425220287634681,0.9571779041803892,0.0,True,False,0.67,0.04743987343305189,0.04763285563049267,4935,0.04601217394901069,0.6901920253936611,0.6875,0.8734766339608417,0.8274644600118309,4933,0.2699999999999999,0.05981624606327311
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,ig,0.1,0.89,0.0923034634026344,0.9084471118578896,0.89,0.0923034634026344,0.9084471118578896,0.0,True,False,0.61,0.0897761368023761,0.08996054196104637,4935,0.08780356464039339,0.6277794572679153,0.625,0.9099283223771735,0.8221247577367802,4933,0.28,0.06181032124269139
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,ig,0.2,0.78,0.2013644546414471,0.7971579104548313,0.78,0.2013644546414471,0.807336124194903,0.0,False,True,0.51,0.18994357247449462,0.1901076843925503,4935,0.18791575977441774,0.5269290773454267,0.5238095238095238,0.9491057576777953,0.7611899979033775,4933,0.27,0.09193677448013075
