cell_id,family,task,model,seed,explainer,alpha,crc_fraction,crc_test_risk,crc_mean_atom_fraction,naive_fraction,naive_test_risk,random_fraction,crc_minus_naive_fraction,risk_pass,efficiency_pass
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,0.1,0.89,0.09170814304742876,0.9140376849550449,0.89,0.09170814304742876,0.9140376849550449,0.0,True,False
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,0.2,0.64,0.19307277543884685,0.662685584918506,0.63,0.2011256600542315,0.814312170551399,0.010000000000000009,True,True
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,0.05,0.8300000000000001,0.03957760989010988,0.8516688901661222,0.81,0.04289393642072213,0.9549678417887855,0.020000000000000018,True,False
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,0.1,0.73,0.07869121206174776,0.7549440500024239,0.73,0.07869121206174776,0.9043177969998629,0.0,True,True
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,0.2,0.56,0.17849330728795015,0.5846027341592651,0.56,0.17849330728795015,0.801349834587265,0.0,True,True
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,0.05,0.73,0.05627430605109175,0.7549440500024239,0.72,0.06060695257123827,0.9549678417887855,0.010000000000000009,False,True
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,0.1,0.63,0.10448532122639266,0.6531162069280754,0.63,0.10448532122639266,0.9043177969998629,0.0,False,True
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,0.2,0.53,0.19589012178297893,0.5587607636297947,0.53,0.19589012178297893,0.801349834587265,0.0,True,True
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,0.05,0.96,0.006994047619047618,0.995357142857143,0.96,0.006994047619047618,0.9549678417887855,0.0,True,False
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,0.1,0.93,0.07653243334046904,0.9549678417887855,0.92,0.08888362381665951,0.9043177969998629,0.010000000000000009,True,False
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,0.2,0.88,0.17029243078350217,0.9043177969998629,0.87,0.18898233462965605,0.7935035142409447,0.010000000000000009,True,False
google__logic10__gin__seed123,google,logic10,gin,123,ig,0.05,0.8300000000000001,0.04171531593406592,0.8516688901661222,0.81,0.05038878532182102,0.9549678417887855,0.020000000000000018,True,False
google__logic10__gin__seed123,google,logic10,gin,123,ig,0.1,0.74,0.10408936301793445,0.7666308757624763,0.73,0.1112322201607916,0.9043177969998629,0.010000000000000009,False,True
google__logic10__gin__seed123,google,logic10,gin,123,ig,0.2,0.64,0.19086389800675516,0.662685584918506,0.63,0.20134025200989486,0.7935035142409447,0.010000000000000009,True,True
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,0.05,0.9500000000000001,0.043146176739926725,0.9664182278642682,0.9500000000000001,0.043146176739926725,0.9549678417887855,0.0,True,False
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,0.1,0.91,0.09561584249084246,0.9336198180475164,0.91,0.09561584249084246,0.9140376849550449,0.0,True,False
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,0.2,0.84,0.20023462400694544,0.8617135330232651,0.84,0.20023462400694544,0.814312170551399,0.0,False,False
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,0.05,0.93,0.048789082940868644,0.9549678417887855,0.93,0.048789082940868644,0.9549678417887855,0.0,True,False
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,0.1,0.86,0.09747696499928642,0.883717529966172,0.85,0.10262806390038534,0.9140376849550449,0.010000000000000009,True,False
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,0.2,0.67,0.20551264211978498,0.6977497682005145,0.67,0.20551264211978498,0.814312170551399,0.0,False,True
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,0.05,0.96,0.008779761904761903,0.995357142857143,0.96,0.008779761904761903,0.9549678417887855,0.0,True,False
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,0.1,0.92,0.08134116627420197,0.9476758480682204,0.92,0.08134116627420197,0.9043177969998629,0.0,True,False
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,0.2,0.86,0.17674156200941912,0.883717529966172,0.86,0.17674156200941912,0.801349834587265,0.0,True,False
google__logic10__gin__seed42,google,logic10,gin,42,ig,0.05,0.9500000000000001,0.04335077125255695,0.9664182278642682,0.9500000000000001,0.04335077125255695,0.9549678417887855,0.0,True,False
google__logic10__gin__seed42,google,logic10,gin,42,ig,0.1,0.87,0.09142483260786831,0.8955752374760533,0.85,0.09831258770990914,0.9043177969998629,0.020000000000000018,True,False
google__logic10__gin__seed42,google,logic10,gin,42,ig,0.2,0.6900000000000001,0.1989865045668617,0.7136361104766592,0.6900000000000001,0.1989865045668617,0.801349834587265,0.0,True,True
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,0.05,0.88,0.014716312056737586,0.905415527160543,0.87,0.018971631205673755,0.9948936170212765,0.010000000000000009,True,False
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,0.1,0.81,0.03652482269503545,0.833329619256579,0.8,0.04078014184397163,0.9390069354229216,0.010000000000000009,True,False
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,0.2,0.65,0.11068895643363728,0.6737756827697773,0.61,0.1337386018237082,0.8178888897732962,0.040000000000000036,True,True
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,0.05,0.81,0.022517730496453895,0.833329619256579,0.79,0.03209219858156028,0.9948936170212765,0.020000000000000018,True,False
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,0.1,0.72,0.0576241134751773,0.7399967108726914,0.6900000000000001,0.07573454913880447,0.9390069354229216,0.029999999999999916,True,True
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,0.2,0.51,0.128774062816616,0.5366178184953944,0.49,0.1356889564336373,0.8178888897732962,0.020000000000000018,True,True
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,0.05,0.96,0.014893617021276595,0.9948936170212765,0.96,0.014893617021276595,0.9546910462550436,0.0,True,False
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,0.1,0.93,0.08138297872340425,0.9546910462550436,0.92,0.0927304964539007,0.8983233285789827,0.010000000000000009,True,False
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,0.2,0.87,0.19311043566362718,0.8983233285789827,0.85,0.2085612968591692,0.813456265659821,0.020000000000000018,True,False
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,0.05,0.6900000000000001,0.030344478216818647,0.7178330720591641,0.66,0.0333839918946302,0.9546910462550436,0.030000000000000027,True,True
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,0.1,0.6,0.05997973657548126,0.6218405892071917,0.59,0.06529888551165147,0.8983233285789827,0.010000000000000009,True,True
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,0.2,0.48,0.13958966565349543,0.5051045091097445,0.48,0.13958966565349543,0.813456265659821,0.0,True,True
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,0.05,0.9,0.011170212765957446,0.915132937080838,0.81,0.03386524822695035,0.9573506207231287,0.08999999999999997,True,False
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,0.1,0.71,0.05514184397163121,0.7323979266781626,0.6900000000000001,0.06471631205673757,0.8983233285789827,0.019999999999999907,True,True
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,0.2,0.51,0.15075987841945288,0.5366178184953944,0.51,0.15075987841945288,0.7779750728064551,0.0,True,True
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,0.05,0.74,0.023581560283687946,0.7666275550759587,0.62,0.05354609929078015,0.9573506207231287,0.12,True,True
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,0.1,0.56,0.06793313069908814,0.584373580750989,0.55,0.07218844984802432,0.8983233285789827,0.010000000000000009,True,True
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,0.2,0.41000000000000003,0.15643363728470114,0.43852777321419467,0.39,0.1684903748733536,0.7779750728064551,0.020000000000000018,True,True
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,0.05,0.97,0.0,1.0,0.96,0.016666666666666663,0.9948936170212765,0.010000000000000009,True,False
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,0.1,0.96,0.016666666666666663,0.9948936170212765,0.96,0.016666666666666663,0.9390069354229216,0.0,True,False
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,0.2,0.93,0.1567629179331307,0.9546910462550436,0.92,0.1833586626139818,0.8178888897732962,0.010000000000000009,True,False
google__logic7__gin__seed123,google,logic7,gin,123,ig,0.05,0.79,0.0349290780141844,0.813456265659821,0.74,0.04911347517730497,0.9948936170212765,0.050000000000000044,True,False
google__logic7__gin__seed123,google,logic7,gin,123,ig,0.1,0.67,0.06223404255319149,0.6931680002888293,0.61,0.08421985815602837,0.9390069354229216,0.06000000000000005,True,True
google__logic7__gin__seed123,google,logic7,gin,123,ig,0.2,0.42,0.15443262411347516,0.4442119617832392,0.39,0.16241134751773048,0.8178888897732962,0.02999999999999997,True,True
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,0.05,0.9500000000000001,0.05567375886524823,0.9619616476647003,0.93,0.06099290780141844,0.9546910462550436,0.020000000000000018,False,False
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,0.1,0.89,0.10676291793313071,0.9117734745948357,0.88,0.11385511651469099,0.8983233285789827,0.010000000000000009,False,False
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,0.2,0.79,0.16955420466058763,0.813456265659821,0.76,0.2089159067882472,0.813456265659821,0.030000000000000027,True,False
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,0.05,0.96,0.004255319148936169,0.9948936170212765,0.96,0.004255319148936169,0.9546910462550436,0.0,True,False
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,0.1,0.92,0.09609929078014186,0.9480649064374145,0.91,0.10744680851063831,0.8983233285789827,0.010000000000000009,True,False
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,0.2,0.81,0.19860688956433636,0.833329619256579,0.8,0.22646909827760892,0.813456265659821,0.010000000000000009,True,False
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,0.05,0.96,0.016666666666666663,0.9948936170212765,0.96,0.016666666666666663,0.9573506207231287,0.0,True,False
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,0.1,0.93,0.07272036474164133,0.9546910462550436,0.92,0.09222391084093212,0.8983233285789827,0.010000000000000009,True,False
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,0.2,0.89,0.16742654508611957,0.9117734745948357,0.89,0.16742654508611957,0.7779750728064551,0.0,True,False
google__logic7__gin__seed42,google,logic7,gin,42,ig,0.05,0.91,0.030673758865248226,0.9390069354229216,0.86,0.03918439716312057,0.9573506207231287,0.050000000000000044,True,False
google__logic7__gin__seed42,google,logic7,gin,42,ig,0.1,0.74,0.09169199594731509,0.7666275550759587,0.73,0.0987841945288754,0.8983233285789827,0.010000000000000009,True,True
google__logic7__gin__seed42,google,logic7,gin,42,ig,0.2,0.53,0.1511144883485309,0.5570396026723302,0.51,0.1589159067882472,0.7779750728064551,0.020000000000000018,True,True
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,0.05,0.93,0.03935923677771504,0.9552677229464129,0.93,0.03935923677771504,0.9552677229464129,0.0,True,False
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,0.1,0.88,0.0950292913608131,0.9024191886597204,0.88,0.0950292913608131,0.9024191886597204,0.0,True,False
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,0.2,0.78,0.17387716450216448,0.8022864282947143,0.78,0.17387716450216448,0.8022864282947143,0.0,True,False
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,0.05,0.93,0.03330314009661836,0.9552677229464129,0.93,0.03330314009661836,0.9552677229464129,0.0,True,False
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,0.1,0.84,0.08462811343246124,0.8602399673880892,0.8300000000000001,0.09011465587552545,0.9024191886597204,0.009999999999999898,True,False
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,0.2,0.66,0.1731046881862099,0.6815097985819859,0.65,0.1778665929481147,0.8022864282947143,0.010000000000000009,True,True
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,0.05,0.9500000000000001,0.03370427881297446,0.9635620995261828,0.93,0.0455919834995922,0.9552677229464129,0.020000000000000018,True,False
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,0.1,0.89,0.08178112648221343,0.9154662190660858,0.89,0.08178112648221343,0.9024191886597204,0.0,True,False
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,0.2,0.76,0.17071432492628144,0.7782340988395715,0.76,0.17071432492628144,0.8099775606624959,0.0,True,True
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,0.05,0.9500000000000001,0.05314891931739757,0.9635620995261828,0.9500000000000001,0.05314891931739757,0.9552677229464129,0.0,False,False
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,0.1,0.91,0.0917946938327373,0.9329327485320431,0.91,0.0917946938327373,0.9024191886597204,0.0,True,False
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,0.2,0.8300000000000001,0.20318244557374993,0.8514839287407462,0.8300000000000001,0.20318244557374993,0.8099775606624959,0.0,False,False
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,0.05,0.96,0.013763802622498274,0.991304347826087,0.9500000000000001,0.05100931677018634,0.9580983388884418,0.009999999999999898,True,False
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,0.1,0.91,0.08121980676328501,0.9329327485320431,0.91,0.08121980676328501,0.9154662190660858,0.0,True,False
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,0.2,0.81,0.17051453980801806,0.8370997138716055,0.81,0.17051453980801806,0.8099775606624959,0.0,True,False
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,0.05,0.96,0.027254101574753747,0.991304347826087,0.96,0.027254101574753747,0.9580983388884418,0.0,True,False
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,0.1,0.96,0.027254101574753747,0.991304347826087,0.9500000000000001,0.10404412917999874,0.9154662190660858,0.009999999999999898,True,False
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,0.2,0.89,0.181968951941778,0.9154662190660858,0.88,0.1966669803626325,0.8099775606624959,0.010000000000000009,True,False
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,0.05,0.96,0.021838924963924967,0.991304347826087,0.96,0.021838924963924967,0.9552677229464129,0.0,True,False
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,0.1,0.9500000000000001,0.08280985319028797,0.9635620995261828,0.9400000000000001,0.09151844532279313,0.9024191886597204,0.010000000000000009,True,False
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,0.2,0.89,0.18239440209548904,0.9154662190660858,0.89,0.18239440209548904,0.8022864282947143,0.0,True,False
google__logic8__gin__seed123,google,logic8,gin,123,ig,0.05,0.89,0.039412957211870256,0.9154662190660858,0.89,0.039412957211870256,0.9552677229464129,0.0,True,False
google__logic8__gin__seed123,google,logic8,gin,123,ig,0.1,0.85,0.09399644739318651,0.8710699269022593,0.85,0.09399644739318651,0.9024191886597204,0.0,True,False
google__logic8__gin__seed123,google,logic8,gin,123,ig,0.2,0.77,0.195086148754627,0.7942440479697253,0.76,0.2085609589685676,0.8022864282947143,0.010000000000000009,True,True
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,0.05,0.96,0.014478049124788258,0.991304347826087,0.96,0.014478049124788258,0.9552677229464129,0.0,True,False
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,0.1,0.93,0.0625782279314888,0.9552677229464129,0.93,0.0625782279314888,0.9024191886597204,0.0,True,False
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,0.2,0.87,0.1597410439801744,0.8946066886597205,0.86,0.17473002540937324,0.8099775606624959,0.010000000000000009,True,False
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,0.05,0.85,0.03914376686115816,0.8710699269022593,0.84,0.043114373549156156,0.9552677229464129,0.010000000000000009,True,False
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,0.1,0.76,0.08729825428194993,0.7782340988395715,0.74,0.09622251239099065,0.9024191886597204,0.020000000000000018,True,True
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,0.2,0.58,0.18751940993788818,0.6011127982184234,0.58,0.18751940993788818,0.8099775606624959,0.0,True,True
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,0.05,0.9500000000000001,0.040379336846728155,0.9635620995261828,0.9500000000000001,0.040379336846728155,0.9580983388884418,0.0,True,False
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,0.1,0.91,0.07647162619988707,0.9329327485320431,0.91,0.07647162619988707,0.9154662190660858,0.0,True,False
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,0.2,0.8200000000000001,0.17886826337913292,0.8440475893656765,0.8200000000000001,0.17886826337913292,0.8099775606624959,0.0,True,False
google__logic8__gin__seed42,google,logic8,gin,42,ig,0.05,0.91,0.037953486730660645,0.9329327485320431,0.91,0.037953486730660645,0.9580983388884418,0.0,True,False
google__logic8__gin__seed42,google,logic8,gin,42,ig,0.1,0.86,0.09056520170650605,0.8816677529892157,0.86,0.09056520170650605,0.9154662190660858,0.0,True,False
google__logic8__gin__seed42,google,logic8,gin,42,ig,0.2,0.76,0.19430308519982428,0.7782340988395715,0.76,0.19430308519982428,0.8099775606624959,0.0,True,True
